CustomerID,TotalAmountSpent,PurchaseFrequency,AOV,PreferredProduct,cluster_label
15326,311.71,1,311.71,60 CAKE CASES DOLLY GIRL DESIGN,0
15327,208.75,1,208.75,36 DOILIES DOLLY GIRL,0
15329,1049.7,3,349.90000000000003,DOORMAT KEEP CALM AND COME IN,0
15330,469.8,2,234.9,"FEATHER PEN,COAL BLACK",0
15332,1661.06,4,415.265,FELTCRAFT CUSHION BUTTERFLY,0
15333,1028.56,1,1028.56,FELTCRAFT CHRISTMAS FAIRY,2
15334,351.67,3,117.22333333333334,CHARLOTTE BAG SUKI DESIGN,0
15335,173.97,1,173.97,CHRYSANTHEMUM SKETCHBOOK ,0
15339,574.07,2,287.035,FELTCRAFT CUSHION RABBIT,0
15341,2020.52,1,2020.52,BISCUIT TIN 50'S CHRISTMAS,2
15342,406.09,1,406.09,ASSORTED COLOURS SILK FAN,0
15343,364.5,1,364.5,3 DRAWER ANTIQUE WHITE WOOD CABINET,0
15344,563.94,3,187.98000000000002,3 DRAWER ANTIQUE WHITE WOOD CABINET,0
15345,391.59000000000003,1,391.59000000000003,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0
15346,252.42000000000002,1,252.42000000000002,ANT WHITE WIRE HEART SPIRAL,0
15347,201.60000000000002,1,201.60000000000002,CLOTHES PEGS RETROSPOT PACK 24 ,0
15348,158.04,1,158.04,CARD PSYCHEDELIC APPLES,0
15349,473.81,2,236.905,BATH BUILDING BLOCK WORD,0
15350,115.65,1,115.65,CHOCOLATE HOT WATER BOTTLE,0
15351,1960.1100000000001,7,280.0157142857143,IVORY WICKER HEART LARGE,0
15353,777.02,2,388.51,PICNIC BASKET WICKER SMALL,0
15355,277.05,2,138.525,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
15356,2766.5,10,276.65,ALARM CLOCK BAKELIKE GREEN,0
15358,8253.24,22,375.1472727272727,6 RIBBONS RUSTIC CHARM,0
15360,427.93,1,427.93, TRELLIS COAT RACK,0
15361,321.4,1,321.4,BLACK CHRISTMAS FLOCK DROPLET ,0
15363,326.0,1,326.0,BIRDS MOBILE VINTAGE DESIGN,0
15364,913.19,2,456.595,3 HEARTS HANGING DECORATION RUSTIC,0
15365,2314.32,7,330.6171428571429,ALARM CLOCK BAKELIKE ORANGE,0
15366,602.51,2,301.255,FELTCRAFT CUSHION BUTTERFLY,0
15367,1877.59,4,469.3975,COLOUR GLASS T-LIGHT HOLDER HANGING,0
15368,346.70000000000005,1,346.70000000000005,COFFEE MUG APPLES DESIGN,0
15370,2386.05,7,340.86428571428576,SET OF 16 VINTAGE ROSE CUTLERY,0
15372,1767.52,1,1767.52,60 CAKE CASES VINTAGE CHRISTMAS,2
15373,2400.96,12,200.08,RED RETROSPOT TEA CUP AND SAUCER ,0
15374,161.2,1,161.2,NO SINGING METAL SIGN,0
15376,1229.41,3,409.80333333333334,FOOD CONTAINER SET 3 LOVE HEART ,0
15379,3712.29,7,530.3271428571428,WHITE HANGING HEART T-LIGHT HOLDER,0
15380,1690.2600000000002,5,338.052,RED DINER WALL CLOCK,0
15381,444.29999999999995,2,222.14999999999998,3D HEARTS  HONEYCOMB PAPER GARLAND,0
15382,5942.95,6,990.4916666666667,CHILLI LIGHTS,2
15384,642.41,2,321.205,DOLLY GIRL LUNCH BOX,0
15385,316.88,1,316.88,ASSORTED COLOUR BIRD ORNAMENT,0
15386,394.14,1,394.14,3 STRIPEY MICE FELTCRAFT,0
15388,140.54,1,140.54,ASSORTED COLOUR BIRD ORNAMENT,0
15389,125.0,1,125.0,SOMBRERO ,0
15392,1540.57,4,385.1425,COFFEE MUG APPLES DESIGN,0
15393,231.86,2,115.93,SET/6 PINK  BUTTERFLY T-LIGHTS,0
15394,2183.54,4,545.885,JUMBO BAG DOLLY GIRL DESIGN,0
15395,107.45,1,107.45,6 EGG HOUSE PAINTED WOOD,0
15396,288.18,1,288.18,12 MESSAGE CARDS WITH ENVELOPES,0
15397,94.0,1,94.0,BISCUIT TIN VINTAGE GREEN,0
15398,1345.53,2,672.765,60 CAKE CASES VINTAGE CHRISTMAS,0
15399,815.77,3,271.92333333333335,GARDENERS KNEELING PAD KEEP CALM ,0
15400,716.2,5,143.24,PACK OF 6 SANDCASTLE FLAGS ASSORTED,0
15402,578.05,2,289.025,ASSORTED COLOURS SILK FAN,0
15405,349.1,1,349.1,CARD BILLBOARD FONT,0
15406,510.71000000000004,2,255.35500000000002,PHOTO FRAME 3 CLASSIC HANGING,0
15407,879.44,4,219.86,12 PENCILS SMALL TUBE RED RETROSPOT,0
15408,267.18,1,267.18,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
15410,3450.84,8,431.355,REGENCY SUGAR TONGS,0
15411,1358.88,4,339.72,BATH BUILDING BLOCK WORD,0
15412,190.53,1,190.53,CAKE PLATE LOVEBIRD WHITE,0
15414,776.58,3,258.86,FELTCRAFT DOLL EMILY,0
15415,572.8100000000001,1,572.8100000000001,72 SWEETHEART FAIRY CAKE CASES,0
15416,3984.32,4,996.08,ASSORTED COLOUR BIRD ORNAMENT,2
15417,508.8,1,508.8,CHILDRENS APRON APPLES DESIGN,0
15419,135.86,1,135.86,12 PENCILS SMALL TUBE RED RETROSPOT,0
15421,950.36,4,237.59,JUMBO BAG PINK VINTAGE PAISLEY,0
15422,97.7,2,48.85,FRYING PAN RED RETROSPOT,0
15423,43.5,1,43.5,LIPSTICK PEN FUSCHIA,0
15424,343.86,2,171.93,BLOSSOM  IMAGES NOTEBOOK SET,0
15426,1440.44,5,288.088,GAOLERS KEYS DECORATIVE GARDEN ,0
15427,1483.14,3,494.38000000000005,REVOLVER WOODEN RULER ,0
15428,93.78,1,93.78,CHRISTMAS HANGING STAR WITH BELL,0
15429,397.35,2,198.675,FELTCRAFT BUTTERFLY HEARTS,0
15432,171.19,1,171.19,ANTIQUE GLASS DRESSING TABLE POT,0
15433,533.3,2,266.65,LUNCH BAG PINK POLKADOT,0
15434,1041.48,5,208.296,CHOCOLATE HOT WATER BOTTLE,0
15435,149.29,1,149.29,3 PIECE SPACEBOY COOKIE CUTTER SET,0
15436,1123.16,3,374.3866666666667,72 SWEETHEART FAIRY CAKE CASES,0
15437,200.16,1,200.16,EASTER DECORATION NATURAL CHICK,0
15438,156.57999999999998,1,156.57999999999998,3 HEARTS HANGING DECORATION RUSTIC,0
15440,383.68,3,127.89333333333333,SET 7 BABUSHKA NESTING BOXES,0
15442,594.0,1,594.0,EDWARDIAN PARASOL NATURAL,0
15443,3236.91,7,462.4157142857143,PAPER CHAIN KIT 50'S CHRISTMAS ,0
15444,1419.94,2,709.97,BLUE PAISLEY JOURNAL ,0
15445,113.5,1,113.5,ASSORTED EASTER DECORATIONS  BELLS,0
15447,155.17,1,155.17,ASSORTED COLOUR BIRD ORNAMENT,0
15448,494.64,1,494.64,ASSORTED COLOUR BIRD ORNAMENT,0
15449,974.52,3,324.84,RETROSPOT TEA SET CERAMIC 11 PC ,0
15450,429.84,1,429.84,10 COLOUR SPACEBOY PEN,0
15452,538.73,3,179.57666666666668,COLUMBIAN CANDLE RECTANGLE,0
15453,1388.37,7,198.3385714285714,GARDENERS KNEELING PAD KEEP CALM ,0
15454,179.1,1,179.1,PARTY CONES CARNIVAL ASSORTED,0
15456,437.98,3,145.99333333333334,ASSORTED CIRCULAR MOBILE,0
15457,237.07,1,237.07,HAND OVER THE CHOCOLATE   SIGN ,0
15458,161.64,1,161.64,3 WHITE CHOC MORRIS BOXED CANDLES,0
15460,216.76,1,216.76,BOUDOIR SQUARE TISSUE BOX,0
15462,234.6,3,78.2,RED STRIPE CERAMIC DRAWER KNOB,0
15463,126.14,1,126.14,ANTIQUE SILVER TEA GLASS ENGRAVED,0
15464,978.1,1,978.1,36 FOIL HEART CAKE CASES,2
15465,7303.62,18,405.75666666666666,REGENCY CAKESTAND 3 TIER,0
15466,334.53,1,334.53,GREEN VINTAGE SPOT BEAKER,0
15467,517.93,3,172.64333333333332,VICTORIAN GLASS HANGING T-LIGHT,0
15468,467.51,2,233.755,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
15469,523.45,2,261.725,6 RIBBONS RUSTIC CHARM,0
15471,469.48,1,469.48,SET OF 4 JAM JAR MAGNETS,0
15472,371.90999999999997,1,371.90999999999997,6 RIBBONS RUSTIC CHARM,0
15473,1720.2,7,245.74285714285716,PAPER CHAIN KIT 50'S CHRISTMAS ,0
15475,454.10999999999996,1,454.10999999999996, DOLLY GIRL BEAKER,0
15478,1441.42,2,720.71,3 HEARTS HANGING DECORATION RUSTIC,0
15480,905.5,1,905.5,16 PIECE CUTLERY SET PANTRY DESIGN,2
15482,10375.56,12,864.63,REGENCY CAKESTAND 3 TIER,2
15483,237.41,4,59.3525,36 FOIL STAR CAKE CASES ,0
15484,3528.15,4,882.0375,BALLOON PUMP WITH 10 BALLOONS,2
15485,2575.0,3,858.3333333333334,ALARM CLOCK BAKELIKE GREEN,2
15488,91.32000000000001,1,91.32000000000001,ANTIQUE SILVER T-LIGHT GLASS,0
15489,1134.28,3,378.0933333333333,VINTAGE RED ENAMEL TRIM JUG ,0
15491,3100.09,6,516.6816666666667,BEWARE OF THE CAT METAL SIGN ,0
15492,659.4599999999999,2,329.72999999999996,REVOLVER WOODEN RULER ,0
15493,1999.85,5,399.96999999999997,CERAMIC CAKE BOWL + HANGING CAKES,0
15494,1299.23,2,649.615,ANTIQUE SILVER TEA GLASS ENGRAVED,0
15497,1146.6,2,573.3,WOOD 2 DRAWER CABINET WHITE FINISH,0
15498,13301.8,27,492.6592592592592,DOORMAT HEARTS,0
15500,1131.56,4,282.89, SPACEBOY BABY GIFT SET,0
15502,6410.03,12,534.1691666666667,Manual,0
15503,147.09,1,147.09,12 PENCIL SMALL TUBE WOODLAND,0
15504,52.83,1,52.83,BLACK BIRD GARDEN DESIGN MUG,0
15505,3612.64,5,722.528,BLUE POLKADOT GARDEN PARASOL,0
15506,979.26,3,326.42,CHOCOLATE THIS WAY METAL SIGN,0
15507,492.36,1,492.36,RED METAL BOX TOP SECRET,0
15508,1000.27,6,166.71166666666667,REGENCY CAKESTAND 3 TIER,0
15510,36.0,1,36.0,VINTAGE RED KITCHEN CABINET,0
15511,909.23,5,181.846,3 ROSE MORRIS BOXED CANDLES,0
15512,121.0,2,60.5,4 PINK FLOCK CHRISTMAS BALLS,0
15513,14429.18,19,759.4305263157895,ALARM CLOCK BAKELIKE RED ,0
15514,3792.2200000000003,11,344.74727272727273,ALARM CLOCK BAKELIKE GREEN,0
15516,62.43,3,20.81,36 DOILIES VINTAGE CHRISTMAS,0
15517,267.63,1,267.63, SET 2 TEA TOWELS I LOVE LONDON ,0
15518,1942.45,8,242.80625,LUNCH BOX I LOVE LONDON,0
15520,339.7,1,339.7,AREA PATROLLED METAL SIGN,0
15521,2774.25,8,346.78125,BOX OF VINTAGE ALPHABET BLOCKS,0
15522,398.90999999999997,2,199.45499999999998,WRAP VINTAGE LEAF DESIGN,0
15523,412.01000000000005,1,412.01000000000005,JUMBO BAG PINK POLKADOT,0
15524,72.0,1,72.0,CHEST NATURAL WOOD 20 DRAWERS,0
15525,827.6,3,275.8666666666667,MAKE YOUR OWN MONSOON CARD KIT,0
15526,148.44,2,74.22,FOOT STOOL HOME SWEET HOME ,0
15527,2429.78,8,303.7225,REGENCY CAKESTAND 3 TIER,0
15528,229.33,1,229.33,12 PENCILS SMALL TUBE SKULL,0
15529,3996.91,11,363.3554545454545,SET 7 BABUSHKA NESTING BOXES,0
15530,1505.71,4,376.4275,WHITE HANGING HEART T-LIGHT HOLDER,0
15531,2007.44,2,1003.72,AGED GLASS SILVER T-LIGHT HOLDER,2
15532,1576.98,4,394.245,ORIGAMI LAVENDER INCENSE/CANDL SET ,0
15533,805.62,3,268.54,PARTY BUNTING,0
15535,536.4,4,134.1,GREY HEART HOT WATER BOTTLE,0
15537,110.92,1,110.92,3D DOG PICTURE PLAYING CARDS,0
15539,538.46,1,538.46,10 COLOUR SPACEBOY PEN,0
15540,213.3,1,213.3,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
15541,85.13000000000001,1,85.13000000000001,BLACK/BLUE POLKADOT UMBRELLA,0
15543,127.86,1,127.86,PACK 20 ENGLISH ROSE PAPER NAPKINS,0
15544,3546.71,9,394.0788888888889,PINK  POLKADOT CUP,0
15545,292.71999999999997,2,146.35999999999999,LAUNDRY 15C METAL SIGN,0
15547,4793.14,14,342.3671428571429,SET/5 RED RETROSPOT LID GLASS BOWLS,0
15549,1693.26,3,564.42,BLUE POLKADOT KIDS BAG,0
15550,575.63,4,143.9075,VICTORIAN GLASS HANGING T-LIGHT,0
15551,436.06,1,436.06,3 HEARTS HANGING DECORATION RUSTIC,0
15552,90.12,1,90.12,4 VANILLA BOTANICAL CANDLES,0
15553,437.23,1,437.23,PACK OF 60 PINK PAISLEY CAKE CASES,0
15554,217.2,1,217.2,ALARM CLOCK BAKELIKE GREEN,0
15555,4805.39,16,300.336875,HAPPY STENCIL CRAFT,0
15556,280.37,1,280.37,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
15557,473.65000000000003,1,473.65000000000003,GLITTER CHRISTMAS TREE WITH BELLS,0
15561,800.59,4,200.1475, SPACEBOY BABY GIFT SET,0
15562,134.55,1,134.55,AFGHAN SLIPPER SOCK PAIR,0
15563,1408.4,4,352.1,POLYESTER FILLER PAD 40x40cm,0
15565,173.16,2,86.58,COOK WITH WINE METAL SIGN ,0
15567,192.73000000000002,1,192.73000000000002,BLUE PUDDING SPOON,0
15568,758.29,3,252.76333333333332, I LOVE LONDON MINI BACKPACK,0
15569,1375.71,5,275.142,SET/5 RED RETROSPOT LID GLASS BOWLS,0
15570,4169.72,12,347.4766666666667,PAPER CHAIN KIT 50'S CHRISTMAS ,0
15571,650.4300000000001,4,162.60750000000002,LARGE ROUND WICKER PLATTER ,0
15572,2375.86,7,339.40857142857146,REX CASH+CARRY JUMBO SHOPPER,0
15573,607.45,2,303.725,REX CASH+CARRY JUMBO SHOPPER,0
15574,702.95,4,175.7375,AIRLINE BAG VINTAGE JET SET WHITE,0
15576,940.6700000000001,1,940.6700000000001,ANTIQUE SILVER T-LIGHT GLASS,2
15577,258.88,3,86.29333333333334,ASSORTED COLOUR BIRD ORNAMENT,0
15578,127.1,1,127.1,6 RIBBONS RUSTIC CHARM,0
15579,348.6,2,174.3,DOORMAT HEARTS,0
15581,775.63,13,59.66384615384615,ASSTD DESIGN 3D PAPER STICKERS,0
15582,682.9100000000001,3,227.63666666666668,FELTCRAFT CUSHION OWL,0
15584,725.11,4,181.2775,CHARLOTTE BAG SUKI DESIGN,0
15585,455.3,1,455.3,ASSORTED BOTTLE TOP  MAGNETS ,0
15587,913.6800000000001,4,228.42000000000002,BLACK RECORD COVER FRAME,0
15589,474.58,3,158.19333333333333,SET OF SALT AND PEPPER TOADSTOOLS,0
15592,388.58,1,388.58,3 PIECE SPACEBOY COOKIE CUTTER SET,0
15593,199.8,1,199.8,BISCUIT TIN VINTAGE RED,0
15594,1771.78,5,354.356,CHOCOLATE HOT WATER BOTTLE,0
15596,1406.59,5,281.318,PICNIC BASKET WICKER SMALL,0
15597,324.57,1,324.57,AGED GLASS SILVER T-LIGHT HOLDER,0
15598,240.68,1,240.68,ANTIQUE SILVER T-LIGHT GLASS,0
15599,761.74,2,380.87,JAM JAR WITH PINK LID,0
15601,6785.56,14,484.6828571428572,CARD BILLBOARD FONT,0
15602,1297.8700000000001,9,144.20777777777778,VICTORIAN GLASS HANGING T-LIGHT,0
15603,48.480000000000004,1,48.480000000000004,FRENCH STYLE STORAGE JAR CAFE ,0
15604,216.39,1,216.39,AGED GLASS SILVER T-LIGHT HOLDER,0
15605,1196.28,5,239.256,RETROSPOT HEART HOT WATER BOTTLE,0
15606,2920.16,9,324.4622222222222,AIRLINE BAG VINTAGE TOKYO 78,0
15607,104.76,1,104.76,CAKES AND BOWS GIFT  TAPE,0
15608,1093.68,4,273.42,BUBBLEGUM RING ASSORTED,0
15609,298.48,1,298.48,ANTIQUE CREAM CUTLERY CUPBOARD,0
15610,112.46000000000001,1,112.46000000000001,ANTIQUE SILVER T-LIGHT GLASS,0
15611,1555.65,13,119.66538461538462,OWL DOORSTOP,0
15612,195.15,2,97.575,LOVE HOT WATER BOTTLE,0
15615,10399.74,23,452.1626086956522,JUMBO BAG RED RETROSPOT,0
15618,777.04,4,194.26,6 RIBBONS RUSTIC CHARM,0
15619,336.40000000000003,1,336.40000000000003,IVORY DINER WALL CLOCK,0
15620,1541.47,3,513.8233333333334,ASSORTED COLOUR BIRD ORNAMENT,0
15621,1293.03,4,323.2575,COLOURED GLASS STAR T-LIGHT HOLDER,0
15622,3670.61,9,407.84555555555556,CHOCOLATE THIS WAY METAL SIGN,0
15623,301.03,1,301.03,COLOUR GLASS T-LIGHT HOLDER HANGING,0
15624,588.13,4,147.0325,WHITE HANGING HEART T-LIGHT HOLDER,0
15625,1534.26,4,383.565,ASSORTED COLOURS SILK FAN,0
15626,679.16,2,339.58,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
15628,2870.2400000000002,9,318.91555555555556,WHITE HANGING HEART T-LIGHT HOLDER,0
15630,1186.35,2,593.175,JUMBO BAG TOYS ,0
15632,3293.71,8,411.71375,PLASTERS IN TIN SKULLS,0
15634,243.55,1,243.55,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0
15636,724.76,2,362.38,WHITE HANGING HEART T-LIGHT HOLDER,0
15637,223.36,1,223.36,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
15639,425.32,1,425.32,ALARM CLOCK BAKELIKE CHOCOLATE,0
15640,12330.91,15,822.0606666666666,JUMBO BAG RED RETROSPOT,2
15641,1888.88,4,472.22,SMALL HEART MEASURING SPOONS,0
15643,664.0,3,221.33333333333334,BREAD BIN DINER STYLE MINT,0
15644,813.0,4,203.25,PLASTERS IN TIN SPACEBOY,0
15645,612.01,1,612.01,DAIRY MAID LARGE MILK JUG,0
15646,449.32000000000005,3,149.77333333333334, SET 2 TEA TOWELS I LOVE LONDON ,0
15648,657.35,2,328.675,CREAM CUPID HEARTS COAT HANGER,0
15649,731.0,2,365.5,CHILLI LIGHTS,0
15651,646.3,3,215.4333333333333,AIRLINE BAG VINTAGE TOKYO 78,0
15652,337.74,1,337.74,"ASSORTED FLOWER COLOUR ""LEIS""",0
15653,192.0,2,96.0,CHRISTMAS RETROSPOT ANGEL WOOD,0
15654,922.53,2,461.265,BLUE SCOTTIE DOG W FLOWER PATTERN,0
15655,560.67,1,560.67,ASSORTED COLOUR MINI CASES,0
15656,748.5,4,187.125,SWEETHEART CAKESTAND 3 TIER,0
15657,30.0,1,30.0,SET OF 4 PANTRY JELLY MOULDS,0
15658,1022.15,5,204.43,REGENCY CAKESTAND 3 TIER,0
15659,306.45,1,306.45,CHRISTMAS STAR WISH LIST CHALKBOARD,0
15660,1600.86,9,177.87333333333333,MULTI COLOUR SILVER T-LIGHT HOLDER,0
15661,280.8,2,140.4,HEART OF WICKER SMALL,0
15663,138.14,1,138.14,BOUDOIR SQUARE TISSUE BOX,0
15664,386.43,1,386.43,ASSORTED COLOUR BIRD ORNAMENT,0
15665,2235.06,2,1117.53,HEART IVORY TRELLIS LARGE,2
15667,301.32,1,301.32,ANTIQUE SILVER T-LIGHT GLASS,0
15668,76.32000000000001,1,76.32000000000001,ANTIQUE SILVER T-LIGHT GLASS,0
15669,686.02,4,171.505,RABBIT NIGHT LIGHT,0
15670,173.05,1,173.05,CLASSIC FRENCH STYLE BASKET BROWN,0
15671,2593.37,7,370.4814285714286,COOK WITH WINE METAL SIGN ,0
15673,2881.02,4,720.255,HOME BUILDING BLOCK WORD,0
15674,2129.89,5,425.97799999999995,PARTY BUNTING,0
15675,351.57,3,117.19,WHITE HANGING HEART T-LIGHT HOLDER,0
15676,3413.81,3,1137.9366666666667,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2
15677,657.23,1,657.23,3 TIER CAKE TIN GREEN AND CREAM,0
15678,352.7,1,352.7,GLITTER HEART GARLAND WITH BELLS ,0
15679,785.5,4,196.375,JUMBO STORAGE BAG SUKI,0
15680,1333.68,3,444.56,ASSORTED COLOUR BIRD ORNAMENT,0
15681,1426.16,5,285.232,HANGING HEART JAR T-LIGHT HOLDER,0
15683,193.75,1,193.75,CARDHOLDER HOLLY WREATH METAL,0
15687,2993.1,9,332.56666666666666,CREAM SWEETHEART EGG HOLDER,0
15689,254.1,2,127.05,GUMBALL MAGAZINE RACK,0
15690,239.76,2,119.88,6 RIBBONS EMPIRE  ,0
15691,136.8,1,136.8,PACK OF 6 BIRDY GIFT TAGS,0
15692,191.04,1,191.04,CARD HOLDER GINGHAM HEART,0
15694,6345.36,14,453.23999999999995,BLACK RECORD COVER FRAME,0
15695,409.98,2,204.99,3 STRIPEY MICE FELTCRAFT,0
15696,2694.51,8,336.81375,RED RETROSPOT TRADITIONAL TEAPOT ,0
15699,297.7,1,297.7,3 DRAWER ANTIQUE WHITE WOOD CABINET,0
15700,696.68,2,348.34,FILIGRIS HEART WITH BUTTERFLY,0
15701,1530.89,4,382.7225,ENGLISH ROSE SCENTED HANGING FLOWER,0
15703,211.5,1,211.5,KINGS CHOICE GIANT TUBE MATCHES,0
15704,2293.62,4,573.405,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
15705,143.1,1,143.1,DOORMAT ENGLISH ROSE ,0
15706,1060.56,4,265.14,LARGE IVORY HEART WALL ORGANISER,0
15707,945.58,4,236.395,DOLLY GIRL LUNCH BOX,0
15708,3364.2400000000002,7,480.6057142857143,SET 12 RETRO WHITE CHALK STICKS,0
15709,133.25,1,133.25,BLUE HAPPY BIRTHDAY BUNTING,0
15712,1072.3600000000001,5,214.47200000000004,VICTORIAN GLASS HANGING T-LIGHT,0
15713,356.7,2,178.35,WHITE HANGING HEART T-LIGHT HOLDER,0
15714,330.88,2,165.44,TEATIME PEN CASE & PENS,0
15716,1118.81,4,279.7025,ASSORTED COLOUR BIRD ORNAMENT,0
15717,150.3,1,150.3,HANGING HEART ZINC T-LIGHT HOLDER,0
15719,5045.61,13,388.1238461538461,JUMBO  BAG BAROQUE BLACK WHITE,0
15720,598.73,1,598.73,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
15721,522.08,1,522.08,ASSORTED SHAPES PHOTO CLIP SILVER ,0
15722,2166.56,5,433.312,PARTY METAL SIGN ,0
15723,203.1,1,203.1,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,0
15724,218.25,2,109.125,FAWN BLUE HOT WATER BOTTLE,0
15725,415.25,1,415.25,ANTIQUE SILVER T-LIGHT GLASS,0
15727,4750.96,7,678.7085714285714,DOLLY GIRL LUNCH BOX,0
15729,85.0,1,85.0,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0
15730,1120.88,3,373.6266666666667,BULL DOG BOTTLE OPENER,0
15732,294.12,2,147.06,JUMBO BAG RED RETROSPOT,0
15733,162.3,1,162.3,FINE WICKER HEART ,0
15734,1339.45,2,669.725,PARTY BUNTING,0
15737,1205.1200000000001,8,150.64000000000001,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
15738,4812.42,16,300.77625,SET/6 RED SPOTTY PAPER CUPS,0
15739,398.52,1,398.52,BICYCLE SAFTEY WALL ART,0
15740,154.88,1,154.88,CARD HOLDER LOVE BIRD SMALL,0
15743,784.46,4,196.115,3 HOOK PHOTO SHELF ANTIQUE WHITE,0
15744,34.8,1,34.8,WOODEN HEART CHRISTMAS SCANDINAVIAN,0
15745,1094.59,4,273.6475,HOT WATER BOTTLE KEEP CALM,0
15746,196.88,1,196.88,BEADED CRYSTAL HEART BLUE  LARGE,0
15747,974.04,3,324.68,LUNCH BAG DOLLY GIRL DESIGN,0
15748,149.31,1,149.31,HOME BUILDING BLOCK WORD,0
15749,3044.0,3,1014.6666666666666,DOORMAT FAIRY CAKE,2
15750,2465.48,8,308.185,CHOCOLATE HOT WATER BOTTLE,0
15752,2635.43,7,376.48999999999995,PLASTERS IN TIN SKULLS,0
15753,55.00000000000001,1,55.00000000000001,AGED GLASS SILVER T-LIGHT HOLDER,0
15754,458.57,3,152.85666666666665,FELTCRAFT BUTTERFLY HEARTS,0
15755,2364.25,6,394.0416666666667,JUMBO BAG RED RETROSPOT,0
15756,532.96,4,133.24,SET/5 RED RETROSPOT LID GLASS BOWLS,0
15757,714.42,2,357.21,FELTCRAFT 6 FLOWER FRIENDS,0
15758,205.25,1,205.25,BIRD HOUSE HOT WATER BOTTLE,0
15759,253.04,3,84.34666666666666,WOODEN ROUNDERS GARDEN SET ,0
15762,583.75,2,291.875,36 DOILIES VINTAGE CHRISTMAS,0
15763,1043.02,2,521.51,DOORMAT RED RETROSPOT,0
15764,3191.22,6,531.87,BLUE DINER WALL CLOCK,0
15766,315.06,1,315.06,ASSORTED COLOUR MINI CASES,0
15768,407.83,3,135.94333333333333,ALARM CLOCK BAKELIKE ORANGE,0
15769,24309.52,26,934.9815384615384,JUMBO BAG RED RETROSPOT,2
15773,486.52,1,486.52,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0
15774,270.8,1,270.8,AMBER GLASS/SILVER BRACELET,0
15775,104.9,1,104.9,FINE WICKER HEART ,0
15776,241.62,1,241.62,ASSORTED COLOUR BIRD ORNAMENT,0
15777,1016.51,4,254.1275,RETROSPOT LAMP,0
15780,475.28000000000003,3,158.42666666666668,CREAM WALL PLANTER HEART SHAPED,0
15781,345.46,3,115.15333333333332,ANTIQUE SILVER T-LIGHT GLASS,0
15782,2512.02,3,837.34,3 HEARTS HANGING DECORATION RUSTIC,2
15783,246.3,1,246.3, TRELLIS COAT RACK,0
15785,2285.07,5,457.014,BOX OF 24 COCKTAIL PARASOLS,0
15786,4932.2,3,1644.0666666666666,12 MESSAGE CARDS WITH ENVELOPES,2
15787,948.05,3,316.01666666666665,CHOCOLATE THIS WAY METAL SIGN,0
15789,351.3,1,351.3,BAG 125g SWIRLY MARBLES,0
15790,220.85,1,220.85,WHITE WICKER STAR ,0
15791,1612.69,2,806.345,AREA PATROLLED METAL SIGN,0
15793,929.81,3,309.93666666666667,ASSORTED COLOUR BIRD ORNAMENT,0
15795,610.01,1,610.01, SPACEBOY BABY GIFT SET,0
15796,2711.56,8,338.945,PINK REGENCY TEACUP AND SAUCER,0
15797,1848.8,4,462.2,JUMBO BAG PEARS,0
15799,900.68,3,300.22666666666663,CHRISTMAS HANGING TREE WITH BELL,0
15800,699.08,2,349.54,PACK OF 12 RED RETROSPOT TISSUES ,0
15801,1063.95,3,354.65000000000003,CHARLOTTE BAG SUKI DESIGN,0
15802,18.0,1,18.0,Manual,0
15803,415.82000000000005,1,415.82000000000005,ANTIQUE SILVER T-LIGHT GLASS,0
15804,3994.79,13,307.29153846153844,ASSORTED COLOUR BIRD ORNAMENT,0
15805,5528.4800000000005,17,325.204705882353,ALARM CLOCK BAKELIKE RED ,0
15806,784.58,3,261.5266666666667,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0
15807,903.9,3,301.3,ALARM CLOCK BAKELIKE CHOCOLATE,0
15808,3734.9700000000003,4,933.7425000000001,ALARM CLOCK BAKELIKE RED ,2
15809,515.77,5,103.154,GUMBALL MAGAZINE RACK,0
15810,1391.98,4,347.995,RECYCLING BAG RETROSPOT ,0
15811,2218.62,6,369.77,FELTCRAFT CUSHION BUTTERFLY,0
15812,1695.8300000000002,5,339.16600000000005,EDWARDIAN PARASOL NATURAL,0
15813,1303.9099999999999,2,651.9549999999999,3 PIECE SPACEBOY COOKIE CUTTER SET,0
15814,1915.78,4,478.945,BOX OF 6 MINI VINTAGE CRACKERS,0
15815,1894.52,5,378.904,BLUE HARMONICA IN BOX ,0
15819,1905.45,4,476.3625,JUMBO BAG APPLES,0
